id,question_type,question,answer,answer_text,answer_skill,chapter_id,topic,subtopic,stale_risk,tags,options
20190410102529vtatamen8bimweakymjufa,single_choice,已注册登记的小型载客汽车有下列哪种情形，所有人不需要办理变更登记？,B,加装前后防撞装置,机动车加装防撞装置，是为了安全，并不影响车辆本质，所以无需变更登记。,2,law,vehicle-registration,low,chapter:2;登记,机动车更换发动机 | 加装前后防撞装置 | 改变车身颜色 | 更换车身或者车架
20190410102529xreza6tdeemcxb61pq1kpk,single_choice,在这条车道行驶的最高车速是多少？,D,90公里/小时,图中右前方红圈白底警示牌是最高限速标志，上面的数字是90，所以最高车速不得超90km/h。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,120公里/小时 | 110公里/小时 | 100公里/小时 | 90公里/小时
20190410102529uzswwybkvfq9ybs2urz4cg,single_choice,驾驶人违反交通运输管理法规发生重大事故使公私财产遭受重大损失，可能会受到什么刑罚？,B,处3年以下徒刑或者拘役,发生重大交通事故使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役。,15,unknown,unknown,low,chapter:15,处5年以上徒刑 | 处3年以下徒刑或者拘役 | 处3年以上徒刑 | 处3年以上7年以下徒刑
201904101025296a5deayhlzqenhzcpfj98n,single_choice,在涉水路段跟车时，应当怎样做？,C,适当增加车距,涉水路段路况复杂，为安全起见，应适当加大安全车距。,1,safe-driving,road-rules,low,chapter:1;安全行车,超越前车，抢先通行 | 并行通过 | 适当增加车距 | 紧跟其后
2019041010252922utpyw2wqab8cxs29urkh,single_choice,申请小型汽车准驾车型驾驶证的人年龄条件是多少？,B,18周岁以上不设上限,申请小型汽车驾驶证年龄为：18周岁以上不设上限。,2,law,driver-license,low,chapter:2;驾驶证,18周岁以上60周岁以下 | 18周岁以上不设上限 | 21周岁以上50周岁以下 | 24周岁以上70周岁以下
20190410102529jtg9xzmnwbck4csncw4ny1,single_choice,下列哪种情形不会被扣留车辆？,C,未随车携带灭火器,行车不带灭火器，不会被扣留车辆。,15,law,points,low,chapter:15;扣分,没有按规定悬挂号牌 | 没有放置保险标志 | 未随车携带灭火器 | 未随车携带行驶证
20190410102529jsq6emnfywiv2cdpxmjv4s,single_choice,机动车驾驶证遗失的，机动车驾驶人应当向哪里的车辆管理所申请补发？,D,以上地方都可,机动车驾驶证丢失的，可到核发地或核发地以外的任一车管所申请补领。,2,law,driver-license,low,chapter:2;驾驶证,核发地 | 暂住地 | 居住地 | 以上地方都可
20190410102529xamo65jrcmzougxean7hom,single_choice,公安机关交通管理部门对驾驶人的交通违法行为除依法给予行政处罚外，实行下列哪种制度？,C,累积记分制度,累积记分就是扣分，选“累积记分制”。,2,law,points,low,chapter:2;扣分,违法登记制度 | 奖励里程制度 | 累积记分制度 | 强制报废制度
201904101025293qkg2l8ukiqzba7vveefjc,single_choice,驾驶机动车遇到这种桥时首先怎样办？,D,停车察明水情,图中标志为过水路面，应停车察明水情，确认安全再低速通过。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,保持匀速通过 | 尽快加速通过 | 低速缓慢通过 | 停车察明水情
20190410102529mbcobbkbypoqzb2tuhvpbw,single_choice,下列高速公路交通标志与其含义对应的正确的一项是？,C,图3,图1是高速公路终点不是起点，图2是高速公路服务区不是停车场，图4是高速公路紧急电话不是公用电话，只有图3是正确的。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,图1 | 图2 | 图3 | 图4
20190410102529hngmpsw9rvcnksofbymfp4,single_choice,存在以下哪种行为的申请人在一年内不得再次申领机动车驾驶证？,B,在考试过程中有舞弊行为,考试中舞弊的，属于成绩造假，一年内不得再次申领机动车驾驶证。,2,law,driver-license,low,chapter:2;驾驶证,在考试过程中出现身体不适 | 在考试过程中有舞弊行为 | 不能按照教学大纲认真练习驾驶技能 | 未参加理论培训
20190410102529fpjozywwm2slnlz3zmp7g9,single_choice,如图所示，夜间驾驶机动车与同方向行驶的前车距离较近时，以下做法正确的是什么？,B,禁止使用远光灯，避免灯光照射至前车后视镜造成前车驾驶人眩目,夜间跟前车距离较近时，禁止使用远光灯。,1,safe-driving,road-rules,low,chapter:1;安全行车,使用远光灯，有利于观察路面情况 | 禁止使用远光灯，避免灯光照射至前车后视镜造成前车驾驶人眩目 | 使用远光灯，有利于告知前方驾驶人后方有来车 | 禁止使用远光灯，避免灯光照射至前车后视镜造成自己眩目
201904101025293oadpqentqnskpcyxsx54m,single_choice,以欺骗、贿赂等不正当手段取得驾驶证被依法撤销驾驶许可的，多长时间不得重新申请驾驶许可？,A,3年内,以欺骗、贿赂等不正当手段取得机动车驾驶证的，被依法撤销驾驶许可的，三年内不得再次申领。,2,law,driver-license,low,chapter:2;驾驶证,3年内 | 终生 | 1年内 | 5年内
201904101025291lgd6jmjz9kgvynmmkzko,single_choice,在这个路口右转弯如何通行？,A,先让对面车左转弯,图中对方车辆已在路口内，且正在左转，应停车让行，等其完成转弯再通行。,1,safe-driving,road-rules,low,chapter:1;安全行车,先让对面车左转弯 | 直接向右转弯 | 抢在对面车前右转弯 | 鸣喇叭催促
201904101025293saplfncfwhvf2uc45quxb,single_choice,机动车驾驶人初次申请机动车驾驶证的多长时间为实习期？,B,12个月,初次取得汽车类驾驶证的实习期为一年，即12个月。,2,law,driver-license,low,chapter:2;驾驶证,6个月 | 12个月 | 3个月 | 2年
201904101025298gbh1rfgajvjczhwgugguj,single_choice,如图所示，驾驶机动车驶出这个路口时应当怎样使用灯光?,A,开启右转向灯,图中车辆是要驶出环岛，应提前开启右转向灯。,1,safe-driving,road-rules,low,chapter:1;安全行车,开启右转向灯 | 开启危险报警闪光灯 | 不用开启转向灯 | 开启左转向灯
20190410102529vzmra1zotu1pcdz68vqjis,single_choice,驾驶机动车在路口遇到这种情况如何行驶？,D,停车等待,虽然图中信号灯是绿灯，但交警左臂举过肩，手势为停止信号，所以应停车等待。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,可以向右转弯 | 靠右侧直行 | 遵守交通信号灯 | 停车等待
20190410102529pczmghgyapymd5rpsylltv,single_choice,驾驶机动车在夜间超车时怎样使用灯光？,A,变换远、近光灯,夜间超车前应变换使用远、近光灯，引起前车注意。,1,safe-driving,road-rules,low,chapter:1;安全行车,变换远、近光灯 | 开启雾灯 | 开启远光灯 | 关闭前大灯
20190410102529rnh6kcpbr12ax5sujbwvin,single_choice,机动车在道路上发生故障，需要停车排除时，驾驶人应该怎么办？,C,将车停到不妨碍交通的地方,车辆在道路上发生故障，要尽快转移到不妨碍交通的地方。,1,safe-driving,road-rules,low,chapter:1;安全行车,就地停车排除故障 | 开启近光灯或雾灯 | 将车停到不妨碍交通的地方 | 将车停在道路中间
20190410102529syklchuxpv2mixumx83hpr,single_choice,准驾车型为小型汽车的，可以驾驶下列哪种车辆？,A,低速载货汽车,小型汽车准驾车型包括小型、微型、轻型和低速4种车型。,2,law,driver-license,low,chapter:2;驾驶证,低速载货汽车 | 中型客车 | 三轮摩托车 | 轮式专用机械车
20190410102529q1bsvf93swn6hdozsnzuqo,single_choice,如图所示，铁路道口禁止掉头的原因是什么？,C,容易引发事故,图中是无人看守的铁路道口，掉头容易引发事故。,1,unknown,unknown,low,chapter:1,有铁道路口信号灯 | 铁道路口车流量大 | 容易引发事故 | 有铁道路口标志
20190410102529s12kqhuczhk9azui467hjx,single_choice,这辆在道路上行驶的机动车有下列哪种违法行为？,C,故意遮挡号牌,图中车辆用光盘遮挡号牌，属于违法行为，一次记9分。,2,law,points,low,chapter:2;扣分,逆向行驶 | 未按规定悬挂号牌 | 故意遮挡号牌 | 占用非机动车道
201904101025294ahzgnrcsdlxbch8mnbguq,single_choice,驾驶机动车通过窄路、窄桥时，最高速度不能超过多少？,D,30公里/小时,通过窄路、窄桥，由于地面宽度限制，最高行驶速度不得超30km/h。,1,safe-driving,road-rules,low,chapter:1;安全行车,60公里/小时 | 50公里/小时 | 40公里/小时 | 30公里/小时
2019041010252949nkkap8orkhdweja8pfku,single_choice,以隐瞒、欺骗手段补领机动车驾驶证的，会受到下列哪种处罚？,C,处200元以上500元以下罚款,欺瞒补领驾驶证的，将被处罚款200-500元，并收回补领的驾驶证。,15,law,driver-license,low,chapter:15;驾驶证,处15日以下拘留 | 收回机动车行驶证 | 处200元以上500元以下罚款 | 依法追究刑事责任
20190410102529vuhuqouy9i1cdjf77wzwq8,single_choice,驾驶机动车在高速公路上行驶，遇低能见度气象条件时，能见度在200米以下，车速不得超过每小时多少公里，与同车道前车至少保持多少米的距离？,A,60，100,高速公路上能见度小于200米时，车速不得超60公里每小时，与同车道前车至少保持100米的距离。,1,safe-driving,road-rules,low,chapter:1;安全行车,60，100 | 70，100 | 40，80 | 30，80
20190410102529jvjwgjydzezy41rpq7y8ku,single_choice,车辆在一般道路上发生故障后，应开启危险报警闪光灯，并在车后50-100米设置警告标志，如不按规定使用灯光和设置警告标志的，将被一次记多少分？,C,3分,在道路上车辆发生故障、事故停车后，不按规定使用灯光和设置警告标志的，一次记3分。,2,law,points,low,chapter:2;扣分,1分 | 12分 | 3分 | 6分
20190410102529sx7vgbuxljyb9szekmwbkh,single_choice,在这种路段如何行驶？,A,减速鸣喇叭示意,前方是急转弯，应减速鸣喇叭示意来车。,1,unknown,unknown,low,chapter:1,减速鸣喇叭示意 | 加速鸣喇叭通过 | 在弯道中心转弯 | 占对方道路转弯
201904101025298yesifyw5ptvxussftjvvi,single_choice,怎样通过这样的路口？,D,减速或停车观察,图中前方为无人看守的铁路道口，应减速或停车观察。,1,safe-driving,road-rules,low,chapter:1;安全行车,不减速通过 | 加速尽快通过 | 空挡滑行通过 | 减速或停车观察
20190410102529xjzxpkneifimcaleptqbuf,single_choice,驾驶人因服兵役、出国（境）等原因无法办理审验时，延期审验期限最长不超过多长时间？,C,3年,因服兵役、出国（境）等原因无法审验驾驶证的，可申请延期，最长不超过3年。,2,law,driver-license,low,chapter:2;驾驶证,1年 | 2年 | 3年 | 5年
201904101025298dtjjfhgt6h4pk867vq1hq,single_choice,行至漫水路段时，应当怎样做？,A,低速通过涉水路段,漫水路要停车察明水情，确认安全再低速通过。,1,safe-driving,road-rules,low,chapter:1;安全行车,低速通过涉水路段 | 高档位低速通过 | 高速通过，减少涉水时间 | 空挡滑行
20190410102529cdcxmkm3l7flfemw2iqmhu,single_choice,同车道行驶的车辆前方遇到下列哪种车辆不得超车？,B,执行任务的消防车,同车道前方遇消防车，不得超车。,1,safe-driving,road-rules,low,chapter:1;安全行车,大型客货车 | 执行任务的消防车 | 公共汽车 | 出租汽车
20190410102529fpovsrnc47zcqw3zvtzbq2,single_choice,这位驾驶人违反法律规定的行为是什么？,C,没系安全带,图中驾驶人没有系安全带，属于违法行为。,3,unknown,unknown,low,chapter:3,没按规定握转向盘 | 座椅角度不对 | 没系安全带 | 驾驶姿势不正确
2019041010252927mc2eoqepr7kqbpkvmfot,single_choice,交通肇事致一人以上重伤，负事故全部责任或者主要责任，并具有下列哪种行为的，构成交通肇事罪？,B,酒后、吸食毒品后驾驶机动车辆的,酒后、吸食毒品后驾驶机动车辆，交通肇事致一人以上重伤，负事故全部或主要责任的，以交通肇事罪定罪处罚。,15,unknown,unknown,low,chapter:15,未报警 | 酒后、吸食毒品后驾驶机动车辆的 | 未带驾驶证 | 未抢救受伤人员
20190410102529wuedafe6cayc4hkrjanuvz,single_choice,遇到前方车辆缓慢行驶时怎样行驶？,D,依次排队行驶,图中前方同车道车辆行驶缓慢，应依次排队行驶。,1,unknown,unknown,low,chapter:1,从两侧随意超越 | 从右侧借道超越 | 占对向车道超越 | 依次排队行驶
201904101025299u8sru9eykmz6uxvlt3ywg,single_choice,驾驶机动车在高速公路遇到能见度低于100米的气象条件时，最高车速是多少？,A,不得超过40公里/小时,高速公路上，能见度低于100米时，最高车速不得超40km/h，保持50米以上的安全距离。,1,safe-driving,road-rules,low,chapter:1;安全行车,不得超过40公里/小时 | 不得超过60公里/小时 | 不得超过80公里/小时 | 不得超过90公里/小时
201904101025295ey5hvjdglbis62rygbldp,single_choice,驾驶机动车在道路上追逐竞驶，情节恶劣，会受到什么处罚？,A,处拘役，并处罚金,在道路上追逐竞驶，情节恶劣的要处拘役，并处罚金。,15,unknown,unknown,low,chapter:15,处拘役，并处罚金 | 处管制，并处罚金 | 处1年以上徒刑 | 处6个月徒刑
